Date,Ticker,Open,High,Low,Close,Volume,CoverageClass,OHLVSource,OHLVSourcePath,CloseSource,CloseSourcePath,RawCandidateOpen,RawCandidateHigh,RawCandidateLow,RawCandidateClose,RawCandidateVolume,PriceScaleFactor,VolumeScaleFactor,ScaleControlID,ScaleNote,CloseResidual,ControlID,RosterCount,CandidateCount,ExactCandidateCount,Complete
2026-01-02,ADM,57.44,59.35,57.21,59.05,2972292,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_ADM_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_ADM_2026.json,57.44,59.35,57.21,59.05,2972292,1,1,,,0,,86,1,1,true
2026-01-02,AEP,115.44,116.2,114.42,115.81,3906753,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_AEP_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_AEP_2026.json,115.44,116.2,114.42,115.81,3906753,1,1,,,0,,86,1,1,true
2026-01-02,ALL,207.04,208.35,203.13,203.82,1482880,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_ALL_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_ALL_2026.json,207.04,208.35,203.13,203.82,1482880,1,1,,,0,,86,1,1,true
2026-01-02,ALLY,45.46,45.83,44.96,45.76,2145898,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_ALLY_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_ALLY_2026.json,45.46,45.83,44.96,45.76,2145898,1,1,,,0,,86,1,1,true
2026-01-02,ANF,125.89,126.6,121.53,123.74,1634629,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_ANF_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_ANF_2026.json,125.89,126.6,121.53,123.74,1634629,1,1,,,0,,86,1,1,true
2026-01-02,ANGI,13.07,13.295,12.35,12.65,791666,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_ANGI_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_ANGI_2026.json,13.07,13.295,12.35,12.65,791666,1,1,,,0,,86,1,1,true
2026-01-02,AOS,67.06,68.53,66.65,68.32,1318826,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_AOS_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_AOS_2026.json,67.06,68.53,66.65,68.32,1318826,1,1,,,0,,86,1,1,true
2026-01-02,BA,218.15,227.77,215.24,227.77,11261006,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_BA_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_BA_2026.json,218.15,227.77,215.24,227.77,11261006,1,1,,,0,,86,1,1,true
2026-01-02,BAX,19.3,19.635,19.165,19.5,6113167,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_BAX_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_BAX_2026.json,19.3,19.635,19.165,19.5,6113167,1,1,,,0,,86,1,1,true
2026-01-02,BMI,175.1,178,174.93,176.39,129195,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_BMI_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_BMI_2026.json,175.1,178,174.93,176.39,129195,1,1,,,0,,86,1,1,true
2026-01-02,CARS,12.2,12.3161,12.015,12.04,727121,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_CARS_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_CARS_2026.json,12.2,12.3161,12.015,12.04,727121,1,1,,,0,,86,1,1,true
2026-01-02,CAT,577.59,599.61,575.31,598.41,2762009,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_CAT_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_CAT_2026.json,577.59,599.61,575.31,598.41,2762009,1,1,,,0,,86,1,1,true
2026-01-02,CF,77.48,81,77.14,80.13,2854119,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_CF_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_CF_2026.json,77.48,81,77.14,80.13,2854119,1,1,,,0,,86,1,1,true
2026-01-02,CME,272.245,272.54,268.165,269.68,1228547,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_CME_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_CME_2026.json,272.245,272.54,268.165,269.68,1228547,1,1,,,0,,86,1,1,true
2026-01-02,CMI,510.45,523.7574,510,522.03,649578,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_CMI_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_CMI_2026.json,510.45,523.7574,510,522.03,649578,1,1,,,0,,86,1,1,true
2026-01-02,CTS,43.08,43.935,42.73,43.85,140121,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_CTS_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_CTS_2026.json,43.08,43.935,42.73,43.85,140121,1,1,,,0,,86,1,1,true
2026-01-02,DE,466,470.475,458.92,466.8,1175565,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_DE_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_DE_2026.json,466,470.475,458.92,466.8,1175565,1,1,,,0,,86,1,1,true
2026-01-02,DOW,23.55,24.42,23.305,24.27,10052726,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_DOW_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_DOW_2026.json,23.55,24.42,23.305,24.27,10052726,1,1,,,0,,86,1,1,true
2026-01-02,DPZ,416.7,425.41,416,425.28,398266,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_DPZ_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_DPZ_2026.json,416.7,425.41,416,425.28,398266,1,1,,,0,,86,1,1,true
2026-01-02,ELV,350.75,356.94,345.01,354.25,792354,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_ELV_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_ELV_2026.json,350.75,356.94,345.01,354.25,792354,1,1,,,0,,86,1,1,true
2026-01-02,EXC,43.56,44.175,43.26,43.92,4809096,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_EXC_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_EXC_2026.json,43.56,44.175,43.26,43.92,4809096,1,1,,,0,,86,1,1,true
2026-01-02,F,13.18,13.39,13.06,13.34,46366861,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_F_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_F_2026.json,13.18,13.39,13.06,13.34,46366861,1,1,,,0,,86,1,1,true
2026-01-02,FISV,67.53,67.53,65.07,65.59,6039590,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_FISV_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_FISV_2026.json,67.53,67.53,65.07,65.59,6039590,1,1,,,0,,86,1,1,true
2026-01-02,FITB,46.85,47.93,46.57,47.71,5558094,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_FITB_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_FITB_2026.json,46.85,47.93,46.57,47.71,5558094,1,1,,,0,,86,1,1,true
2026-01-02,FSS,109.22,111.67,109.22,111.44,483113,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_FSS_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_FSS_2026.json,109.22,111.67,109.22,111.44,483113,1,1,,,0,,86,1,1,true
2026-01-02,FUN,15.44,15.88,15.18,15.49,2072101,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_FUN_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_FUN_2026.json,15.44,15.88,15.18,15.49,2072101,1,1,,,0,,86,1,1,true
2026-01-02,GLDD,13.25,13.27,13.045,13.26,560309,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_GLDD_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_GLDD_2026.json,13.25,13.27,13.045,13.26,560309,1,1,,,0,,86,1,1,true
2026-01-02,GM,81.41,81.485,79.56,80.98,7469184,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_GM_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_GM_2026.json,81.41,81.485,79.56,80.98,7469184,1,1,,,0,,86,1,1,true
2026-01-02,GT,8.8,8.94,8.715,8.92,4870366,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_GT_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_GT_2026.json,8.8,8.94,8.715,8.92,4870366,1,1,,,0,,86,1,1,true
2026-01-02,H,160.77,166.26,159.2001,165.57,794460,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_H_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_H_2026.json,160.77,166.26,159.2001,165.57,794460,1,1,,,0,,86,1,1,true
2026-01-02,HOG,20.57,20.89,20.57,20.64,2474791,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_HOG_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_HOG_2026.json,20.57,20.89,20.57,20.64,2474791,1,1,,,0,,86,1,1,true
2026-01-02,HURC,15.44,16.75,15.44,16.35,29952,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_HURC_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_HURC_2026.json,15.44,16.75,15.44,16.35,29952,1,1,,,0,,86,1,1,true
2026-01-02,INGR,109.42,110.525,108.19,109.79,525660,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_INGR_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_INGR_2026.json,109.42,110.525,108.19,109.79,525660,1,1,,,0,,86,1,1,true
2026-01-02,ITW,246.65,249.545,244.55,249.5,1622680,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_ITW_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_ITW_2026.json,246.65,249.545,244.55,249.5,1622680,1,1,,,0,,86,1,1,true
2026-01-02,JLL,336.43,337.5,333.13,335.84,280911,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_JLL_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_JLL_2026.json,336.43,337.5,333.13,335.84,280911,1,1,,,0,,86,1,1,true
2026-01-02,KELYA,8.81,8.81,8.55,8.64,328666,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_KELYA_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_KELYA_2026.json,8.81,8.81,8.55,8.64,328666,1,1,,,0,,86,1,1,true
2026-01-02,KR,62.36,62.995,62.11,62.96,5116186,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_KR_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_KR_2026.json,62.36,62.995,62.11,62.96,5116186,1,1,,,0,,86,1,1,true
2026-01-02,KSS,20.71,21.53,20.31,21.34,3876342,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_KSS_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_KSS_2026.json,20.71,21.53,20.31,21.34,3876342,1,1,,,0,,86,1,1,true
2026-01-02,LKFN,57.06,57.44,56.11,56.46,243493,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_LKFN_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_LKFN_2026.json,57.06,57.44,56.11,56.46,243493,1,1,,,0,,86,1,1,true
2026-01-02,LLY,1076.4,1080.66,1052.08,1080.36,2469097,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_LLY_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_LLY_2026.json,1076.4,1080.66,1052.08,1080.36,2469097,1,1,,,0,,86,1,1,true
2026-01-02,LZB,37.45,37.55,37.04,37.3,388573,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_LZB_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_LZB_2026.json,37.45,37.55,37.04,37.3,388573,1,1,,,0,,86,1,1,true
2026-01-02,M,22.23,22.81,22.13,22.75,5230460,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_M_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_M_2026.json,22.23,22.81,22.13,22.75,5230460,1,1,,,0,,86,1,1,true
2026-01-02,MAS,63.66,64.88,63,64.47,1364776,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_MAS_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_MAS_2026.json,63.66,64.88,63,64.47,1364776,1,1,,,0,,86,1,1,true
2026-01-02,MCD,305.29,305.55,300.2919,303.26,3124487,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_MCD_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_MCD_2026.json,305.29,305.55,300.2919,303.26,3124487,1,1,,,0,,86,1,1,true
2026-01-02,MOD,136.23,143.39,135.74,140.81,783771,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_MOD_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_MOD_2026.json,136.23,143.39,135.74,140.81,783771,1,1,,,0,,86,1,1,true
2026-01-02,MPC,162.85,165.36,162.33,165.14,1409405,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_MPC_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_MPC_2026.json,162.85,165.36,162.33,165.14,1409405,1,1,,,0,,86,1,1,true
2026-01-02,MRTN,11.4,11.4999,11.27,11.45,554464,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_MRTN_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_MRTN_2026.json,11.4,11.4999,11.27,11.45,554464,1,1,,,0,,86,1,1,true
2026-01-02,MSI,383.32,384.2,380.02,381.02,786052,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_MSI_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_MSI_2026.json,383.32,384.2,380.02,381.02,786052,1,1,,,0,,86,1,1,true
2026-01-02,NI,41.76,42.355,41.48,42.16,2983610,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_NI_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_NI_2026.json,41.76,42.355,41.48,42.16,2983610,1,1,,,0,,86,1,1,true
2026-01-02,NPK,106.31,109.89,104.834,107,92987,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_NPK_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_NPK_2026.json,106.31,109.89,104.834,107,92987,1,1,,,0,,86,1,1,true
2026-01-02,NTRS,136.77,139.35,136.54,139.28,658100,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_NTRS_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_NTRS_2026.json,136.77,139.35,136.54,139.28,658100,1,1,,,0,,86,1,1,true
2026-01-02,OI,14.85,15.2,14.76,15.16,2917385,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_OI_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_OI_2026.json,14.85,15.2,14.76,15.16,2917385,1,1,,,0,,86,1,1,true
2026-01-02,OSK,126.25,133,126.25,132.22,657550,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_OSK_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_OSK_2026.json,126.25,133,126.25,132.22,657550,1,1,,,0,,86,1,1,true
2026-01-02,PAG,159.01,159.01,155.5,158.16,390065,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_PAG_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_PAG_2026.json,159.01,159.01,155.5,158.16,390065,1,1,,,0,,86,1,1,true
2026-01-02,PATK,108.05,110.61,107.2,110.43,248253,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_PATK_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_PATK_2026.json,108.05,110.61,107.2,110.43,248253,1,1,,,0,,86,1,1,true
2026-01-02,PG,143.11,143.34,141.24,141.79,8946091,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_PG_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_PG_2026.json,143.11,143.34,141.24,141.79,8946091,1,1,,,0,,86,1,1,true
2026-01-02,PH,881.61,894.65,876.02,893.98,300463,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_PH_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_PH_2026.json,881.61,894.65,876.02,893.98,300463,1,1,,,0,,86,1,1,true
2026-01-02,PHM,118.45,119.08,116.68,119.07,1281754,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_PHM_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_PHM_2026.json,118.45,119.08,116.68,119.07,1281754,1,1,,,0,,86,1,1,true
2026-01-02,PKG,205.95,211.419,204.58,211.12,584194,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_PKG_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_PKG_2026.json,205.95,211.419,204.58,211.12,584194,1,1,,,0,,86,1,1,true
2026-01-02,RAIL,11.16,11.45,10.82,10.93,171044,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_RAIL_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_RAIL_2026.json,11.16,11.45,10.82,10.93,171044,1,1,,,0,,86,1,1,true
2026-01-02,REX,32.21,32.82,31.9007,32.4,183645,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_REX_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_REX_2026.json,32.21,32.82,31.9007,32.4,183645,1,1,,,0,,86,1,1,true
2026-01-02,RKT,19.5,20.085,19.28,19.88,21614615,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_RKT_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_RKT_2026.json,19.5,20.085,19.28,19.88,21614615,1,1,,,0,,86,1,1,true
2026-01-02,SCL,47.4,47.5699,46.94,47.16,114199,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SCL_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SCL_2026.json,47.4,47.5699,46.94,47.16,114199,1,1,,,0,,86,1,1,true
2026-01-02,SCVL,17.07,17.64,16.9,17.5,370800,EXACT_RAW_OHLCV,EXCEL:SCVL,/home/torrey/GLI/GLI_ADVFN_Tier1collections.xlsx::SCVL,TIER1_SCVL_SHOE_RAW,/home/torrey/GLI/GLI_ADVFN_Tier1collections.xlsx,17.07,17.64,16.9,17.5,370800,1,1,,,0,,86,1,1,true
2026-01-02,SGA,11.4,11.59,11.4,11.4964,8101,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SGA_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SGA_2026.json,11.4,11.59,11.4,11.4964,8101,1,1,,,0,,86,1,1,true
2026-01-02,SJM,97.96,98.08,96.08,96.63,1773513,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SJM_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SJM_2026.json,97.96,98.08,96.08,96.63,1773513,1,1,,,0,,86,1,1,true
2026-01-02,SKY,84.5,85.06,83.55,84.91,470411,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SKY_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SKY_2026.json,84.5,85.06,83.55,84.91,470411,1,1,,,0,,86,1,1,true
2026-01-02,SNA,344.55,351.11,342.34,350.95,219840,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SNA_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SNA_2026.json,344.55,351.11,342.34,350.95,219840,1,1,,,0,,86,1,1,true
2026-01-02,SPB,59.36,60.39,58.82,60.04,281563,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SPB_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SPB_2026.json,59.36,60.39,58.82,60.04,281563,1,1,,,0,,86,1,1,true
2026-01-02,SRCE,62.63,62.79,61.91,62.46,77943,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SRCE_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SRCE_2026.json,62.63,62.79,61.91,62.46,77943,1,1,,,0,,86,1,1,true
2026-01-02,SSP,3.98,4.0498,3.95,3.95,536932,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SSP_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SSP_2026.json,3.98,4.0498,3.95,3.95,536932,1,1,,,0,,86,1,1,true
2026-01-02,SUI,123.59,123.59,121.39,122.13,492292,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SUI_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SUI_2026.json,123.59,123.59,121.39,122.13,492292,1,1,,,0,,86,1,1,true
2026-01-02,SYK,351.28,351.5545,345.72,348.18,2102336,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SYK_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_SYK_2026.json,351.28,351.5545,345.72,348.18,2102336,1,1,,,0,,86,1,1,true
2026-01-02,TDC,30.73,30.995,29.285,29.69,1251966,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_TDC_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_TDC_2026.json,30.73,30.995,29.285,29.69,1251966,1,1,,,0,,86,1,1,true
2026-01-02,TDS,41.17,41.39,40.77,41.05,976920,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_TDS_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_TDS_2026.json,41.17,41.39,40.77,41.05,976920,1,1,,,0,,86,1,1,true
2026-01-02,THO,103.37,105.875,102.5517,105.43,363114,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_THO_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_THO_2026.json,103.37,105.875,102.5517,105.43,363114,1,1,,,0,,86,1,1,true
2026-01-02,TR,36.5,36.706,35.4,35.41,107719,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_TR_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_TR_2026.json,36.5,36.706,35.4,35.41,107719,1,1,,,0,,86,1,1,true
2026-01-02,UAL,112.6,113.57,110.96,113.01,2621098,EXACT_RAW_OHLCV,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_UAL_2026.json,TIINGO_RAW,/home/torrey/GLI/GLI_2026_source_cache/tiingo_UAL_2026.json,112.6,113.57,110.96,113.01,2621098,1,1,,,0,,86,1,1,true
